,district,size,floor,registration,heating,rooms,parking,balcony,state,price
12589,Crveni krst,96.0,0.0,False,Centralno,6.0,False,False,U izgradnji,189024
12590,Voždovac,80.0,1.0,True,Centralno,4.0,False,False,Standardna gradnja,194900
12591,Višnjica,91.0,4.0,True,Centralno,4.0,False,True,Standardna gradnja,83000
12592,Vračar (Centar),130.0,4.0,True,Centralno,4.0,True,True,Standardna gradnja,329900
12593,Crveni krst,86.0,5.0,False,Centralno,4.0,False,False,U izgradnji,169334
12594,Mirijevo I,87.0,3.0,True,Ostalo,4.0,True,True,Standardna gradnja,99000
12636,Južni bulevar,95.0,5.0,False,Ostalo,4.0,False,False,Standardna gradnja,228500
12637,Južni bulevar,95.0,4.0,False,Ostalo,4.0,False,False,Standardna gradnja,224500
12638,Palata pravde,112.0,7.0,True,Ostalo,4.0,False,True,Standardna gradnja,190000
12639,Novi Beograd Blok 63,77.0,2.0,False,Centralno,4.0,False,False,Standardna gradnja,153290
12640,Novi Beograd Blok 63,77.0,3.0,False,Centralno,4.0,False,False,Standardna gradnja,153290
12641,Novi Beograd Blok 63,114.0,4.0,False,Centralno,4.0,False,False,Standardna gradnja,226235
12642,Dedinje (25. maj),111.0,1.0,True,Ostalo,4.0,False,False,Standardna gradnja,370000
12643,Novi Beograd Blok 63,114.0,3.0,False,Centralno,4.0,False,False,Standardna gradnja,225125
12644,Novi Beograd Blok 63,113.0,2.0,False,Centralno,4.0,False,False,Standardna gradnja,225126
12645,Centar (uži),120.0,5.0,True,Ostalo,4.0,False,True,Standardna gradnja,319000
12646,Lekino brdo,100.0,1.0,True,Ostalo,4.0,False,False,Standardna gradnja,240000
12648,Labudovo brdo,78.0,10.0,False,Centralno,4.0,False,False,Standardna gradnja,75000
12649,Beograd na vodi,136.0,4.0,True,Ostalo,4.0,True,True,Novogradnja,630888
12650,Gornji Dorćol,127.0,1.0,True,Ostalo,4.0,False,False,Standardna gradnja,230000
12651,Šumice,84.0,6.0,True,Centralno,4.0,False,True,Standardna gradnja,99000
12652,Lion,75.0,2.0,True,Centralno,4.0,False,True,Standardna gradnja,149200
12693,Julino brdo,132.0,9.0,True,"Klima, Centralno",4.0,False,True,Izvorno stanje,135000
12694,Dedinje (Beli dvor),261.0,3.0,True,"Klima, Ostalo",5.0,False,True,Novogradnja,376000
12695,Zemun (Gardoš),201.0,4.0,False,"Klima, Ostalo",5.0,False,True,Izvorno stanje,478000
12696,Sremčica,75.0,3.0,False,"Klima, Centralno",4.0,True,True,Izvorno stanje,29900
12697,Crveni krst,83.0,3.0,True,"Klima, Centralno",4.0,True,True,Novogradnja,228000
12698,Gornji Dorćol,120.0,4.0,True,Ostalo,4.0,False,True,Standardna gradnja,270000
12703,Zemun (Centar),140.0,2.0,True,Ostalo,4.0,False,True,Standardna gradnja,305000
12705,Crveni krst,113.0,1.0,True,Centralno,4.0,False,False,Standardna gradnja,320000
12707,Novi Beograd Blok 11c (Stari Merkator),85.0,5.0,True,Centralno,4.0,False,False,Standardna gradnja,149000
12708,Autokomanda,90.0,4.0,True,Centralno,4.0,False,False,Standardna gradnja,210000
12710,Voždovac,90.0,3.0,True,Ostalo,4.0,False,True,Standardna gradnja,166500
12751,Voždovac,94.0,3.0,False,"Klima, Centralno",4.0,True,False,U izgradnji,164500
12752,Novi Beograd Blok 12 (YUBC),147.0,7.0,True,"Klima, Centralno",4.0,False,True,Standardna gradnja,379900
12753,Kalenić pijaca,102.0,0.0,True,Ostalo,4.0,False,False,Izvorno stanje,239000
12754,Slavija,96.0,1.0,True,Centralno,4.0,False,True,Izvorno stanje,185000
12755,Mirijevo I,126.0,3.0,True,Centralno,5.0,False,True,Izvorno stanje,138000
12756,Stari Grad,96.0,0.0,True,Ostalo,5.0,False,True,Standardna gradnja,190000
12757,Košutnjak,92.0,2.0,True,Centralno,4.0,False,True,Izvorno stanje,165000
12764,Banovo brdo,103.0,2.0,True,"Klima, Centralno",4.0,True,True,Novogradnja,234900
12769,Žarkovo,142.0,1.0,True,Klima,5.0,True,True,Standardna gradnja,198000
12770,Olimp,67.0,0.0,True,Klima,4.0,True,True,Novogradnja,135000
12811,Lion,91.0,8.0,True,Centralno,4.0,False,True,Izvorno stanje,189000
12812,Trg Republike ( centar ),94.0,1.0,True,"Klima, Ostalo",3.0,False,True,Izvorno stanje,240000
12813,Banovo brdo,105.0,7.0,True,"Klima, Centralno",4.0,False,True,Novogradnja,145000
12814,Novi Beograd Blok 19a,96.0,0.0,True,Centralno,4.0,False,False,Izvorno stanje,139200
12815,Vračar (Hram),85.0,2.0,True,"Klima, Centralno",4.0,True,True,Novogradnja,190000
12816,Košutnjak,92.0,1.0,True,Centralno,4.0,False,True,Standardna gradnja,150000
12817,Novi Beograd Blok 1 (Fontana),68.0,7.0,True,Centralno,4.0,False,False,Izvorno stanje,165000
12818,Kanarevo brdo,87.0,4.0,True,Ostalo,4.0,False,False,Izvorno stanje,99900
12819,Autokomanda,124.0,3.0,True,Ostalo,5.0,True,True,Novogradnja,280000
12820,Zemun Polje,88.0,2.0,True,Ostalo,4.0,False,True,Standardna gradnja,69000
12821,Terazije ( centar ),100.0,1.0,True,Ostalo,4.0,False,False,Izvorno stanje,279900
12822,Lion,159.0,3.0,True,Centralno,1.0,True,True,Novogradnja,390000
12823,Novi Beograd Blok 30 (B92),86.0,1.0,True,Centralno,4.0,False,True,Izvorno stanje,215000
12824,Centar (uži),120.0,4.0,True,Ostalo,5.0,False,True,Izvorno stanje,349000
12825,Zemun (Ćukovac),114.0,2.0,False,Ostalo,4.0,False,True,Novogradnja,228000
12826,Karaburma,129.0,7.0,True,Centralno,5.0,False,True,Novogradnja,189000
12827,Centar (uži),104.0,2.0,True,Ostalo,4.0,False,True,Izvorno stanje,275000
12828,Košutnjak,92.0,3.0,True,Centralno,4.0,True,True,Izvorno stanje,115000
12829,Vračar (Centar),84.0,3.0,True,Ostalo,4.0,False,True,Izvorno stanje,220000
12830,Rakovica,125.0,5.0,True,Ostalo,5.0,False,True,Novogradnja,135000
12869,Banjica,96.0,0.0,True,"Klima, Centralno",4.0,False,True,Izvorno stanje,99000
12870,Bulbuder,40.0,0.0,True,"Klima, Ostalo",1.0,False,True,Novogradnja,63000
12871,Novi Beograd Blok 67a,33.0,4.0,False,"Klima, Centralno",1.0,True,False,Novogradnja,107000
12872,Crveni krst,50.0,1.0,True,"Klima, Centralno",1.0,False,True,Novogradnja,94000
12873,Dedinje (Beli dvor),256.0,1.0,True,"Klima, Centralno",6.0,True,True,Novogradnja,690000
12874,Bele vode,72.0,3.0,True,Klima,3.0,False,True,Novogradnja,77000
12876,Voždovac,77.0,1.0,True,Centralno,3.0,False,True,Izvorno stanje,119000
12877,Voždovac,105.0,2.0,True,"Klima, Centralno",3.0,True,True,Novogradnja,195000
12878,Cerak,88.0,1.0,True,"Klima, Centralno",3.0,False,True,Izvorno stanje,131000
12879,Bajlonijeva pijaca,43.0,6.0,True,"Klima, Ostalo",3.0,False,True,Standardna gradnja,132000
12880,Voždovac,65.0,2.0,True,"Klima, Centralno",2.0,True,True,Novogradnja,122000
12881,Čubura,57.0,3.0,True,"Klima, Centralno",3.0,True,False,Novogradnja,136000
12886,Stari Grad,44.0,1.0,True,Centralno,1.0,False,False,Izvorno stanje,129000
12887,Stari Grad,133.0,4.0,True,Ostalo,5.0,False,True,Izvorno stanje,270000
12888,Skadarlija,108.0,2.0,True,"Klima, Ostalo",5.0,False,True,Izvorno stanje,255000
12929,Kanarevo brdo,92.0,2.0,True,"Klima, Centralno",4.0,True,True,Standardna gradnja,170000
12930,Lekino brdo,43.0,0.0,True,Ostalo,2.0,False,False,Standardna gradnja,60000
12931,Bulbuder,28.0,1.0,True,Ostalo,1.0,False,False,Standardna gradnja,65000
12932,Novi Beograd Blok 45 (TC Enjub),108.0,13.0,True,Centralno,5.0,False,True,Standardna gradnja,139000
12933,Kalenić pijaca,36.0,2.0,True,Centralno,1.0,False,True,Standardna gradnja,95000
12935,Cvetkova pijaca,33.0,4.0,True,"Klima, Centralno",1.0,False,True,Standardna gradnja,63000
12937,Novi Beograd Blok 11 (Hotel Jugoslavija),45.0,6.0,True,Centralno,1.0,False,True,Novogradnja,118000
12938,Novi Beograd Blok 67a,33.0,0.0,True,Centralno,1.0,False,False,Novogradnja,108000
12939,Kluz,33.0,6.0,True,Centralno,1.0,False,False,Standardna gradnja,54000
12940,Beograd na vodi,48.0,11.0,True,Centralno,1.0,False,False,Standardna gradnja,75000
12941,Savski trg,97.0,2.0,True,Ostalo,5.0,False,True,Standardna gradnja,215000
12942,Palata pravde,35.0,3.0,True,Ostalo,1.0,False,True,Standardna gradnja,78900
12943,Kalemegdan,73.0,4.0,True,Ostalo,3.0,False,True,Standardna gradnja,290000
12944,Kalemegdan,139.0,2.0,True,Ostalo,5.0,False,True,Standardna gradnja,417000
12946,Donji Dorćol,38.0,0.0,True,Centralno,1.0,False,False,Standardna gradnja,51900
12947,Novi Beograd Blok 38 (OŠ Ratko Mitrović),98.0,8.0,True,Centralno,5.0,False,True,Standardna gradnja,170000
12981,Karaburma,209.0,3.0,True,"Klima, Centralno",8.0,True,True,Standardna gradnja,179000
12987,Bežanijska kosa I,81.0,1.0,True,Centralno,4.0,False,True,Standardna gradnja,140000
12988,Golf naselje,72.0,5.0,True,Centralno,4.0,False,True,Standardna gradnja,140000
12989,Mirijevo I,111.0,3.0,True,Centralno,5.0,False,True,Standardna gradnja,138000
12990,Mirijevo I,87.0,2.0,True,Ostalo,4.0,False,True,Standardna gradnja,99000
12991,Braće Jerković,144.0,0.0,True,"Klima, Centralno",5.0,True,False,Standardna gradnja,325000
12992,Kalenić pijaca,102.0,2.0,True,Centralno,4.0,True,True,Standardna gradnja,350000
12993,Severni bulevar,75.0,4.0,True,Ostalo,5.0,False,True,Standardna gradnja,140000
12994,Mirijevo I,140.0,0.0,False,Centralno,5.0,True,False,Standardna gradnja,88000
12995,Mirijevo I,71.0,4.0,False,Ostalo,4.0,False,True,Standardna gradnja,84636
12996,Lion,159.0,3.0,False,Centralno,5.0,False,False,Novogradnja,390000
12997,Južni bulevar,85.0,1.0,True,"Klima, Ostalo",4.0,False,True,Standardna gradnja,170000
12998,Vukov spomenik,110.0,6.0,True,Centralno,4.0,False,False,Novogradnja,195000
12999,Vukov spomenik,80.0,3.0,False,Ostalo,5.0,True,False,Standardna gradnja,160000
13000,Mirijevo I,162.0,4.0,True,Ostalo,5.0,False,True,Standardna gradnja,110000
13001,Dedinje (Beli dvor),245.0,0.0,True,Klima,5.0,False,False,Standardna gradnja,405000
13002,Stari Grad,174.0,5.0,True,"Klima, Centralno",5.0,False,True,Standardna gradnja,400000
13003,Novi Beograd Blok 30 (B92),93.0,3.0,True,Centralno,4.0,True,True,Izvorno stanje,224900
13004,Kalenić pijaca,102.0,2.0,True,"Klima, Centralno",4.0,False,True,Standardna gradnja,350000
13005,Lion,92.0,8.0,True,Centralno,4.0,False,False,Standardna gradnja,189000
13006,Palilulska pijaca,42.0,2.0,False,Centralno,2.0,False,False,Novogradnja,117600
13044,Mirijevo I,190.0,0.0,True,Centralno,5.0,True,True,Standardna gradnja,170000
13049,Novi Beograd Blok 1 (Fontana),46.0,3.0,True,"Klima, Centralno",1.0,False,True,Standardna gradnja,85000
13050,Vračar (Hram),60.0,1.0,True,"Klima, Centralno",2.0,False,True,Standardna gradnja,159000
13051,Vukov spomenik,40.0,0.0,True,Ostalo,2.0,True,False,Standardna gradnja,79000
13052,Borča III,40.0,4.0,False,Klima,2.0,True,True,Novogradnja,48000
13053,Centar (uži),53.0,0.0,True,Centralno,2.0,False,False,Kompletna rekonstrukcija,95000
13054,Lekino brdo,98.0,3.0,False,Ostalo,4.0,True,False,Novogradnja,207000
13058,Mirijevo I,134.0,4.0,True,Ostalo,5.0,False,True,Izvorno stanje,105000
13059,Crveni krst,30.0,0.0,False,Centralno,1.0,False,True,Novogradnja,65000
13061,Crveni krst,88.0,1.0,False,Centralno,4.0,False,True,U izgradnji,176000
13063,Gradska bolnica,57.0,0.0,True,Centralno,4.0,False,True,Izvorno stanje,108000
13106,Mirijevo I,40.0,1.0,True,Ostalo,2.0,False,True,Novogradnja,65000
13109,Mirijevo I,50.0,0.0,False,Centralno,3.0,False,False,Standardna gradnja,65000
13111,Zemun (Centar),100.0,3.0,True,"Klima, Ostalo",4.0,False,True,Izvorno stanje,170000
13112,Donji Dorćol,64.0,10.0,True,Centralno,2.0,False,False,Izvorno stanje,167000
13151,Medaković I,158.0,1.0,True,TA peć,5.0,False,False,Izvorno stanje,150000
13160,Novi Beograd Blok 11c (Stari Merkator),80.0,1.0,True,Centralno,3.0,False,True,Standardna gradnja,158000
13163,Centar (uži),41.0,3.0,True,Centralno,1.0,False,False,Standardna gradnja,45000
13227,Novi Beograd Blok 25 (Arena),100.0,6.0,True,"Klima, Centralno",4.0,False,True,Standardna gradnja,275000
13228,Zemun (Cara Dušana),37.0,0.0,False,"Klima, Ostalo",2.0,True,True,Novogradnja,78000
13229,Vukov spomenik,60.0,3.0,True,"Klima, Centralno",3.0,True,True,Izvorno stanje,135000
13230,Beograd na vodi,172.0,17.0,False,Centralno,5.0,True,True,Novogradnja,960888
13231,Beograd na vodi,203.0,17.0,False,Centralno,5.0,True,True,Novogradnja,955888
13235,Palata pravde,91.0,2.0,True,"Klima, Centralno",3.0,True,True,Izvorno stanje,200000
13238,Altina,40.0,3.0,True,"Klima, Ostalo",1.0,False,True,Novogradnja,56000
13339,Novi Beograd Blok 67a,33.0,1.0,True,Centralno,1.0,False,False,Standardna gradnja,106000
13341,Novi Beograd Blok 29,80.0,6.0,True,Centralno,3.0,False,True,Izvorno stanje,137000
13344,Stari Grad,77.0,1.0,True,"Klima, Centralno",2.0,False,True,Standardna gradnja,230000
13346,Vračar (Centar),26.0,1.0,True,"Klima, Centralno",1.0,False,False,U izgradnji,73000
13396,Banjica,38.0,2.0,True,Centralno,1.0,False,False,Standardna gradnja,70000
13397,Novi Beograd Blok 63,74.0,14.0,True,"Klima, Centralno",3.0,False,True,Izvorno stanje,117000
13398,Altina,59.0,4.0,True,Klima,3.0,False,False,Novogradnja,72000
13399,Novi Beograd Blok 1 (Fontana),64.0,7.0,True,"Klima, Centralno",3.0,False,False,Izvorno stanje,125000
13400,Zemun (Meandri),77.0,0.0,True,"Klima, Centralno",3.0,True,True,Izvorno stanje,116000
13401,Novi Beograd Blok 11c (Stari Merkator),56.0,4.0,True,"Klima, Centralno",3.0,False,True,Izvorno stanje,122000
13402,Voždovac,58.0,3.0,True,"Klima, Centralno",3.0,True,True,Standardna gradnja,126500
13403,Novi Beograd Blok 7 (Paviljoni),54.0,0.0,True,Klima,2.0,False,False,Izvorno stanje,102000
13408,Kumodraž I,125.0,2.0,False,Ostalo,4.0,False,False,Standardna gradnja,106000
13410,Stari Grad,36.0,2.0,True,Ostalo,1.0,False,False,Izvorno stanje,160000
13411,Rakovica,31.0,3.0,False,Ostalo,4.0,True,False,Standardna gradnja,29900
13412,Novi Beograd Blok 62,48.0,7.0,True,Centralno,1.0,True,False,Standardna gradnja,90000
13413,Novi Beograd Blok 67,33.0,1.0,False,"Klima, Centralno",1.0,False,False,Novogradnja,106000
13415,Stari Grad,64.0,3.0,False,Centralno,2.0,False,True,Standardna gradnja,128000
13455,Vukov spomenik,83.0,3.0,True,Ostalo,3.0,False,True,Standardna gradnja,180000
13459,Crveni krst,70.0,1.0,True,"Klima, Ostalo",3.0,True,True,Novogradnja,122000
13460,Banovo brdo,70.0,1.0,True,"Klima, Centralno",3.0,True,True,Standardna gradnja,139000
13462,Botanička bašta,50.0,3.0,True,Ostalo,2.0,False,False,Izvorno stanje,130000
13463,Centar (uži),32.0,0.0,True,Centralno,2.0,False,True,Standardna gradnja,75000
13464,Voždovac,44.0,0.0,True,"Klima, Centralno",2.0,False,True,Standardna gradnja,84900
13465,Konjarnik,36.0,0.0,True,"Klima, Ostalo",2.0,True,False,Standardna gradnja,75000
13472,Šumice,52.0,0.0,True,Klima,3.0,True,False,Izvorno stanje,89900
13474,Tošin bunar,65.0,4.0,True,"Klima, Centralno",3.0,False,False,Izvorno stanje,110000
13529,Učiteljsko naselje,58.0,0.0,False,TA peć,2.0,False,False,Standardna gradnja,99000
13576,Voždovac,76.0,4.0,True,Etažno,2.0,True,False,Novogradnja,159000
13577,Beograd na vodi,70.0,15.0,True,Centralno,2.0,True,False,Novogradnja,273888
13583,Medaković III,35.0,1.0,True,Etažno,2.0,False,False,Nadogradnja,64000
13586,Zvezdara,72.0,2.0,True,Centralno,4.0,False,True,Novogradnja,143000
13635,Braće Jerković,64.0,11.0,True,"Klima, Centralno",2.0,False,True,Standardna gradnja,69000
13636,Kalemegdan,73.0,5.0,True,Centralno,2.0,False,True,Standardna gradnja,195900
13638,Novi Beograd Blok 71,63.0,7.0,True,"Klima, Centralno",2.0,True,True,Standardna gradnja,95000
13639,Obilićev venac,37.0,4.0,True,"Klima, Centralno",2.0,False,True,Izvorno stanje,150000
13640,Voždovac,63.0,0.0,False,Centralno,2.0,False,True,Standardna gradnja,76000
13641,Konjarnik,67.0,4.0,True,Centralno,2.0,True,True,Standardna gradnja,115000
13642,Zvezdara,109.0,7.0,True,Centralno,4.0,False,True,Novogradnja,294000
13651,Knez Mihajlova ( centar ),50.0,0.0,False,"Klima, Etažno",2.0,False,False,Kompletna rekonstrukcija,149500
13691,Kalenić pijaca,62.0,2.0,True,"Klima, Centralno",2.0,False,True,Izvorno stanje,159900
13692,Kovilovska,40.0,0.0,False,Ostalo,2.0,False,False,Izvorno stanje,25000
13693,Vračar (Centar),62.0,2.0,True,"Klima, Centralno",2.0,False,True,Izvorno stanje,159900
13694,Centar (uži),120.0,2.0,True,"Klima, Centralno",5.0,True,True,Novogradnja,400000
13695,Vračar (Centar),41.0,2.0,True,"Klima, Centralno",2.0,False,True,Standardna gradnja,130000
13696,Voždovac,51.0,1.0,False,Centralno,2.0,True,True,Novogradnja,131500
13697,Voždovac,58.0,0.0,False,Centralno,2.0,True,True,Novogradnja,147000
13698,Cvetni trg,62.0,2.0,True,"Klima, Centralno",2.0,False,True,Izvorno stanje,159900
13699,Voždovac,47.0,1.0,False,Centralno,2.0,True,True,Novogradnja,121500
13700,Centar (uži),58.0,6.0,True,Centralno,2.0,False,True,Izvorno stanje,118000
13701,Stari Grad,45.0,0.0,True,Centralno,2.0,False,False,Standardna gradnja,93000
13702,Voždovac,54.0,0.0,False,Centralno,2.0,True,False,Novogradnja,139500
13703,Voždovac,47.0,0.0,False,Centralno,2.0,True,False,Novogradnja,121500
13704,Centar (uži),67.0,1.0,True,"Klima, Centralno",2.0,False,True,Standardna gradnja,200000
13705,Novi Beograd Blok 70 (Kineski TC),70.0,4.0,True,Centralno,2.0,False,True,Izvorno stanje,140000
13707,Centar (uži),65.0,7.0,True,"Klima, Centralno",2.0,False,True,Izvorno stanje,180000
13708,Vračar (Centar),56.0,2.0,True,Centralno,2.0,False,True,Izvorno stanje,139000
13709,Stari Grad,45.0,0.0,True,Ostalo,2.0,False,False,Izvorno stanje,53000
13710,Slavija,53.0,0.0,True,Centralno,2.0,False,False,Izvorno stanje,109000
13749,Lekino brdo,55.0,2.0,False,"Klima, Centralno",4.0,True,True,Novogradnja,145000
13750,Novi Beograd Blok 41a (GTC),61.0,1.0,True,"Klima, Centralno",2.0,False,True,Novogradnja,200000
13751,Šumice,52.0,1.0,True,"Klima, Centralno",2.0,False,True,Standardna gradnja,89900
13752,Voždovac,56.0,1.0,True,Ostalo,2.0,False,True,Standardna gradnja,87000
13753,Vračar (Hram),61.0,1.0,True,"Klima, Centralno",2.0,False,True,Standardna gradnja,146000
13754,Medaković II,50.0,7.0,True,"Klima, Centralno",2.0,False,True,Standardna gradnja,67900
13755,Zemun (Save Kovačevića),61.0,3.0,True,Centralno,2.0,False,True,Standardna gradnja,102000
13756,Novi Beograd Blok 64,85.0,3.0,True,"Klima, Centralno",2.0,False,True,Standardna gradnja,147000
13757,Novi Beograd Blok 61,54.0,0.0,True,"Klima, Centralno",2.0,True,True,Izvorno stanje,94000
13758,Centar (uži),50.0,0.0,True,"Klima, Ostalo",2.0,False,False,Izvorno stanje,155000
13759,Gornji Dorćol,41.0,0.0,True,Centralno,2.0,False,False,Izvorno stanje,110000
13760,Kalemegdan,41.0,1.0,True,Centralno,2.0,False,False,Izvorno stanje,110000
13761,Žarkovo,52.0,1.0,False,"Klima, Ostalo",2.0,False,True,Standardna gradnja,65000
13762,Stari Grad,41.0,1.0,True,Centralno,2.0,False,False,Izvorno stanje,110000
13763,Banovo brdo,45.0,0.0,True,"Klima, Centralno",2.0,True,False,Izvorno stanje,67500
13764,Stari Grad,45.0,0.0,True,"Klima, Centralno",2.0,False,False,Izvorno stanje,115000
13765,Novi Beograd Blok 22,54.0,7.0,True,"Klima, Centralno",2.0,False,True,Izvorno stanje,105000
13766,Zeleni venac,45.0,0.0,True,"Klima, Centralno",2.0,False,False,Izvorno stanje,115000
13767,Stari Grad,53.0,0.0,True,"Klima, Ostalo",2.0,False,True,Standardna gradnja,89900
13768,Kalenić pijaca,56.0,5.0,True,Centralno,2.0,False,True,Novogradnja,179000
13809,Novi Beograd Blok 23,61.0,1.0,True,"Klima, Centralno",2.0,False,True,Novogradnja,200000
13811,Novi Beograd Blok 1 (Fontana),65.0,7.0,True,Centralno,3.0,False,True,Standardna gradnja,124000
13812,Novi Beograd Blok 62,66.0,8.0,True,Centralno,3.0,False,True,Standardna gradnja,107000
13814,Hala Pionir,50.0,4.0,True,"Klima, Centralno",2.0,False,True,Izvorno stanje,90000
13815,Novi Beograd Blok 65,51.0,2.0,False,"Klima, Centralno",2.0,True,True,Novogradnja,128520
13816,Zemun (Centar),28.0,0.0,True,Centralno,1.0,False,False,Izvorno stanje,39500
13817,Zemun (Save Kovačevića),26.0,0.0,True,Centralno,1.0,False,False,Izvorno stanje,53000
13820,Kumodraž I,51.0,0.0,True,"Klima, Centralno",2.0,True,True,Standardna gradnja,65000
13821,Novi Beograd Blok 61,66.0,8.0,True,"Klima, Centralno",2.0,False,True,Izvorno stanje,102000
13822,Slavujev venac,46.0,1.0,True,"Klima, Ostalo",2.0,False,True,Izvorno stanje,90000
13823,Novi Beograd Blok 11c (Stari Merkator),49.0,4.0,True,"Klima, Centralno",2.0,False,True,Standardna gradnja,114000
13824,Novi Beograd Blok 1 (Fontana),66.0,0.0,True,Centralno,2.0,False,False,Izvorno stanje,124000
13825,Novi Beograd Blok 63,53.0,3.0,True,"Klima, Centralno",2.0,False,True,Novogradnja,112900
13826,Bežanijska kosa II,67.0,5.0,True,Centralno,2.0,False,True,Standardna gradnja,109500
13827,Slavujev venac,39.0,0.0,True,"Klima, Ostalo",2.0,False,False,Izvorno stanje,85000
13828,Novi Beograd Blok 70a,67.0,4.0,True,"Klima, Centralno",2.0,False,True,Izvorno stanje,114900
13871,Autokomanda,376.0,3.0,True,"Klima, Ostalo",5.0,True,True,Novogradnja,850000
13874,Voždovac,83.0,4.0,True,"Klima, Centralno",4.0,True,True,Novogradnja,150000
13880,Stari Grad,60.0,0.0,True,"Klima, Ostalo",3.0,False,False,Standardna gradnja,65000
13881,Centar (uži),60.0,0.0,True,"Klima, Ostalo",3.0,False,False,Standardna gradnja,65000
13882,Novi Beograd Blok 11c (Stari Merkator),78.0,7.0,True,Centralno,3.0,False,True,Izvorno stanje,149500
13883,Novi Beograd Blok 12 (YUBC),78.0,7.0,True,Centralno,3.0,False,True,Izvorno stanje,149500
13884,Novi Beograd Blok 11 (Hotel Jugoslavija),78.0,7.0,True,Centralno,3.0,False,True,Izvorno stanje,149500
13885,Karaburma,63.0,2.0,True,Ostalo,2.0,False,False,Standardna gradnja,77000
13887,Lion,65.0,4.0,True,Centralno,3.0,True,True,Standardna gradnja,149500
